OrderID,Region,Country,CustID,Customer_Name,ProductSKU,Product_Category,OrderLineItem,OrderQuantity,ProductCost,ProductPrice,OrderDate,AcquisitionSource,TransactionID,Fraud,PaymentMethod,CardType,Gender
SO71610,Southwest,United States,28068,AMANDA WOOD,GL-H102-S,Pots,3,3,9.71,23.55,,Google-ads,N3689563413682677,FALSE,CREDITCARD,VISA,Male
SO71575,Northwest,United States,28814,ANNA BUTLER,PK-7098,Plant Care & Seeds,3,2,0.86,2.29,,Google-ads,Z4933852553385943,FALSE,CREDITCARD,VISA,Male
SO71585,Southwest,United States,14410,ARIANNA BROOKS,FE-6654,Plant Care & Seeds,1,2,8.22,21.98,,Google-ads,R5882475798911795,FALSE,CREDITCARD,AMEX,Male
SO71614,Canada,Canada,21727,ARIANNA FLORES,BC-R205,Plant Care & Seeds,2,3,3.36,8.99,,Google-ads,N3947496482669920,FALSE,CREDITCARD,VISA,Male
SO71560,Australia,Australia,21950,ARMANDO HERNANDEZ,WB-H098,Plant Care & Seeds,3,2,1.87,4.99,,Google-ads,M7820431758046853,FALSE,CREDITCARD,VISA,Male
SO71590,Germany,Germany,23947,AUTUMN LIANG,TT-R982,Plant Care & Seeds,1,2,1.49,3.99,,Google-ads,L1095868092855680,FALSE,CREDITCARD,VISA,Male
SO71617,Northwest,United States,21685,BAILEY GREEN,HL-U509-R,Plant Care & Seeds,2,1,13.09,34.99,,Google-ads,T2643681323823844,FALSE,CREDITCARD,VISA,Male
SO71588,France,France,12851,BRANDY SAI,TT-R982,Plant Care & Seeds,1,2,1.49,3.99,,Google-ads,E5789933321859204,FALSE,CREDITCARD,VISA,Male
SO71602,Australia,Australia,22194,BRUCE SAI,BK-R89B-58,Plants,1,1,1320.68,2181.56,,Google-ads,A9853684626634033,FALSE,CREDITCARD,VISA,Male
SO71563,Australia,Australia,22920,CALVIN ANDERSEN,WB-H098,Plant Care & Seeds,3,2,1.87,4.99,,Google-ads,P2675491834193979,FALSE,CREDITCARD,VISA,Male
SO71569,France,France,19442,CONNOR HILL,LJ-0192-S,Pots,2,1,31.72,48.07,,Meta-ads,W8812130495404892,FALSE,CREDITCARD,VISA,Male
SO71597,Northwest,United States,16912,DALTON PATTERSON,FE-6654,Plant Care & Seeds,2,2,8.22,21.98,,Google-ads,F2390592654441464,FALSE,CREDITCARD,VISA,Male
SO71599,Canada,Canada,18882,DALTON HAYES,PK-7098,Plant Care & Seeds,2,2,0.86,2.29,,Google-ads,R7322169229605152,FALSE,CREDITCARD,VISA,Male
SO71562,United Kingdom,United Kingdom,22566,DAMIEN PAL,BK-R79Y-40,Plants,1,1,1082.51,1700.99,,Google-ads,A3728909141861601,FALSE,PAYPAL,VISA,Male
SO71604,Australia,Australia,24381,DANNY SERRANO,CA-1098,Pots,4,2,5.71,8.64,,Google-ads,R5102346658032306,FALSE,PAYPAL,VISA,Male
SO71576,Northwest,United States,24943,DARRELL CHANDER,TT-R982,Plant Care & Seeds,1,2,1.49,3.99,,Google-ads,O5860292966144034,FALSE,CREDITCARD,MC,Others
SO71582,Northwest,United States,19635,DAWN SHAN,GL-H102-S,Pots,2,2,9.71,23.55,,Google-ads,U6242779943508712,FALSE,CREDITCARD,,Male
SO71606,Australia,Australia,25936,DEANNA SCHMIDT,CA-1098,Pots,2,3,5.71,8.64,,Google-ads,S9961831580321214,FALSE,CREDITCARD,AMEX,Male
SO71561,United Kingdom,United Kingdom,22586,DEREK SHEN,GL-H102-M,Pots,3,2,9.71,23.55,,Google-ads,P2227412570426057,FALSE,CREDITCARD,,Others
SO71571,United Kingdom,United Kingdom,14941,EMMA PATTERSON,FE-6654,Plant Care & Seeds,2,2,8.22,21.98,,Google-ads,N4403896781381979,FALSE,CREDITCARD,VISA,Male
SO71598,Northwest,United States,16989,EMMA RICHARDSON,BK-M68S-46,Plants,1,1,1117.86,2071.42,,Google-ads,F1593974625669123,FALSE,PAYPAL,VISA,Male
SO71567,Australia,Australia,15217,ETHAN JAI,BC-M005,Plant Care & Seeds,1,2,3.74,9.99,,Google-ads,N5635729889081625,TRUE,CREDITCARD,MC,Male
SO71586,Germany,Germany,15049,FRANK DOMINGUEZ,FE-6654,Plant Care & Seeds,1,2,8.22,21.98,,Google-ads,V6505571328347513,FALSE,CREDITCARD,DISCOVER,Male
SO71622,Germany,Germany,25451,GEOFFREY SUBRAM,HL-U509,Plant Care & Seeds,2,1,12.03,33.64,,Google-ads,Z3169452011533537,FALSE,CREDITCARD,VISA,Male
SO71564,Australia,Australia,16342,GREGORY JAI,GL-H102-S,Pots,2,2,9.71,23.55,,Google-ads,L7952994498212861,FALSE,CREDITCARD,VISA,Male
SO71592,Germany,Germany,24087,HANNAH WILSON,HL-U509-R,Plant Care & Seeds,2,1,13.09,34.99,,Google-ads,N4958875039904061,FALSE,CREDITCARD,VISA,Male
SO71603,Australia,Australia,24364,HENRY PRASAD,TI-R628,Plant Care & Seeds,3,3,9.35,24.99,,Google-ads,E2634543028924327,FALSE,CREDITCARD,VISA,Others
SO71578,Canada,Canada,18968,ISAIAH LOPEZ,TI-M602,Plant Care & Seeds,2,3,11.22,29.99,,Google-ads,D8839495694699660,FALSE,CREDITCARD,VISA,Male
SO71565,Australia,Australia,21973,JANET VAZQUEZ,HL-U509,Plant Care & Seeds,2,1,12.03,33.64,,Yt-Campaign,O9506724518107314,FALSE,CREDITCARD,,Others
SO71593,United Kingdom,United Kingdom,16574,JOE GOMEZ,TT-T092,Plant Care & Seeds,1,2,1.87,4.99,,Google-ads,Y6048390666103899,FALSE,CREDITCARD,MC,Male
SO71584,Southwest,United States,16337,JOSE WHITE,TT-M928,Plant Care & Seeds,1,3,1.87,4.99,,Meta-ads,P4561963560109436,FALSE,CREDITCARD,MC,Male
SO71587,United Kingdom,United Kingdom,15052,KARI MORENO,PK-7098,Plant Care & Seeds,2,3,0.86,2.29,,Google-ads,M5550404575995129,FALSE,CREDITCARD,,Male
SO71609,Australia,Australia,15723,KATE DENG,TT-M928,Plant Care & Seeds,2,2,1.87,4.99,,Yt-Campaign,A1351231366131542,FALSE,CREDITCARD,MC,Others
SO71579,Canada,Canada,14574,KATHERINE POWELL,PK-7098,Plant Care & Seeds,3,2,0.86,2.29,,Google-ads,Z5361568390697039,Unknown,CREDITCARD,VISA,Male
SO71621,Northwest,United States,18607,KATHERINE TAYLOR,LJ-0192-M,Pots,2,1,31.72,48.07,,Google-ads,E2583703779503354,FALSE,CREDITCARD,VISA,Male
SO71568,United Kingdom,United Kingdom,20713,KATHLEEN GILL,TT-R982,Plant Care & Seeds,2,2,1.49,3.99,,Yt-Campaign,X6512486460116660,FALSE,PAYPAL,VISA,Male
SO71594,Northwest,United States,12048,KAYLA COLEMAN,HL-U509-R,Plant Care & Seeds,3,1,13.09,34.99,,Google-ads,V4010515058443792,FALSE,PAYPAL,VISA,Male
SO71616,Northwest,United States,21793,KAYLEE SCOTT,HL-U509,Plant Care & Seeds,2,1,12.03,33.64,,Yt-Campaign,I2522252472685573,TRUE,CREDITCARD,VISA,Others
SO71570,United Kingdom,United Kingdom,17966,KELLIE GUTIERREZ,LJ-0192-S,Pots,2,1,31.72,48.07,,Google-ads,Q3743475216819447,FALSE,CREDITCARD,VISA,Male
SO71623,Germany,Germany,12128,KRISTY MUNOZ,CA-1098,Pots,2,2,5.71,8.64,,Yt-Campaign,M5391377397313973,TRUE,CREDITCARD,MC,Male
SO71591,France,France,24538,LATASHA DIAZ,TT-R982,Plant Care & Seeds,1,1,1.49,3.99,,Google-ads,C4750921199805425,FALSE,CREDITCARD,MC,Male
SO71573,United Kingdom,United Kingdom,14843,LEE VAZQUEZ,WB-H098,Plant Care & Seeds,3,3,1.87,4.99,,Meta-ads,A6230355030017554,FALSE,CREDITCARD,VISA,Male
SO71607,Australia,Australia,25705,LEVI PRASAD,HL-U509-R,Plant Care & Seeds,2,1,13.09,34.99,,Google-ads,I4735421421743909,FALSE,CREDITCARD,VISA,Male
SO71595,Southwest,United States,12068,MARIA JENKINS,TI-M823,Plant Care & Seeds,1,1,13.09,35.0,,Google-ads,L5966803915393888,FALSE,CREDITCARD,VISA,Others
SO71620,Northwest,United States,18639,MARIA SCOTT,BK-R79Y-42,Plants,1,1,1082.51,1700.99,,Google-ads,Q2870779597604833,FALSE,CREDITCARD,VISA,Male
SO71618,Northwest,United States,18802,MARIO SHEN,TT-R982,Plant Care & Seeds,4,2,1.49,3.99,,Google-ads,O1510633411982615,FALSE,CREDITCARD,MC,Others
SO71583,Northwest,United States,16642,MASON MITCHELL,HL-U509,Plant Care & Seeds,2,1,12.03,33.64,,Google-ads,R6406944984369817,FALSE,CREDITCARD,,Others
SO71613,Canada,Canada,28160,MELANIE REED,HL-U509-B,Plant Care & Seeds,2,1,12.03,33.64,,Google-ads,J5173160649326679,FALSE,CREDITCARD,VISA,Male
SO71572,Germany,Germany,12829,MICAH LI,FE-6654,Plant Care & Seeds,4,3,8.22,21.98,,Google-ads,G6480820042509264,FALSE,PAYPAL,MC,Others
SO71608,Australia,Australia,25708,MISTY SHARMA,WB-H098,Plant Care & Seeds,2,2,1.87,4.99,,Google-ads,O8101931973437368,FALSE,CREDITCARD,AMEX,Male
SO71580,Southwest,United States,23190,NATHANIEL RAMIREZ,WB-H098,Plant Care & Seeds,1,2,1.87,4.99,,Google-ads,L8905888729883418,FALSE,CREDITCARD,VISA,Male
SO71600,Northwest,United States,17401,NOAH WRIGHT,BK-M68B-38,Plants,1,1,1105.81,2049.1,,Google-ads,H8343341116239380,FALSE,CREDITCARD,VISA,Male
SO71611,Northwest,United States,27636,PAIGE MURPHY,WB-H098,Plant Care & Seeds,3,2,1.87,4.99,,Google-ads,Z7466769680346526,FALSE,CREDITCARD,VISA,Male
SO71596,United Kingdom,United Kingdom,12836,RODNEY MUNOZ,WB-H098,Plant Care & Seeds,1,2,1.87,4.99,,Google-ads,B6204454418017444,FALSE,CREDITCARD,VISA,Male
SO71559,Australia,Australia,21966,ROSS SAI,HL-U509,Plant Care & Seeds,2,1,12.03,33.64,,Yt-Campaign,X2012111529968651,FALSE,CREDITCARD,DISCOVER,Male
SO71612,Southwest,United States,27918,SAMANTHA ROSS,TI-T723,Plant Care & Seeds,2,3,10.84,28.99,,Google-ads,Z5108463174511046,FALSE,CREDITCARD,MC,Male
SO71615,Southwest,United States,21788,SPENCER BARNES,BK-R64Y-48,Plants,1,1,605.65,1000.44,,Google-ads,Q1894539273614990,FALSE,CREDITCARD,AMEX,Male
SO71619,Southwest,United States,18616,SPENCER BUTLER,TT-R982,Plant Care & Seeds,3,3,1.49,3.99,,Google-ads,P5929539435699195,FALSE,CREDITCARD,VISA,Male
SO71566,Australia,Australia,20263,STEVE ZHOU,TI-R092,Plant Care & Seeds,1,2,8.04,21.49,,Google-ads,W3642327572603994,FALSE,CREDITCARD,VISA,Male
SO71605,Australia,Australia,25715,TABITHA SARA,HL-U509-R,Plant Care & Seeds,2,1,13.09,34.99,,Google-ads,N7423628589016305,FALSE,CREDITCARD,VISA,Male
SO71574,Northwest,United States,11313,TREVOR JENKINS,PK-7098,Plant Care & Seeds,1,1,0.86,2.29,,Google-ads,J5972187240897038,FALSE,CREDITCARD,VISA,Others
SO71601,France,France,25649,TRINITY MORGAN,LJ-0192-S,Pots,2,1,31.72,48.07,,Google-ads,F3590360069297610,FALSE,PAYPAL,MC,Male
SO71676,Australia,Australia,15800,ALBERTO SERRANO,BK-M68B-38,Plants,1,1,1105.81,2049.1,,Meta-ads,M4819542255875105,FALSE,PAYPAL,VISA,Others
SO71639,Northwest,United States,28056,ALEX GRAY,CA-1098,Pots,2,2,5.71,8.64,,Google-ads,S6970235856934223,FALSE,CREDITCARD,MC,Others
SO71633,Germany,Germany,24873,ALISHA LI,CA-1098,Pots,2,2,5.71,8.64,,Google-ads,O6266597386493926,FALSE,CREDITCARD,AMEX,Male
SO71642,Northwest,United States,24657,ALYSSA BROOKS,TT-R982,Plant Care & Seeds,2,2,1.49,3.99,,Meta-ads,C4005179874718523,FALSE,PAYPAL,AMEX,Male
SO71661,Northwest,United States,14333,BOBBY SURI,GL-H102-L,Pots,3,2,9.71,23.55,,Yt-Campaign,Q8494224736528092,FALSE,CREDITCARD,AMEX,Male
SO71652,United Kingdom,United Kingdom,14970,BRUCE CHANDRA,SH-W890-M,Pots,1,1,26.18,69.99,,Meta-ads,Q2412823042639519,FALSE,CREDITCARD,VISA,Male
SO71658,Canada,Canada,13466,BRYCE JAMES,TT-M928,Plant Care & Seeds,2,2,1.87,4.99,,Google-ads,B4090990790454313,FALSE,CREDITCARD,AMEX,Male
SO71651,Germany,Germany,19333,CANDACE MALHOTRA,PK-7098,Plant Care & Seeds,2,2,0.86,2.29,,Google-ads,A1960786988193641,FALSE,CREDITCARD,VISA,Male
SO71687,France,France,23932,CARRIE JIMENEZ,WB-H098,Plant Care & Seeds,3,2,1.87,4.99,,Yt-Campaign,F4955985346764485,FALSE,CREDITCARD,VISA,Male
SO71688,Australia,Australia,13122,CATHERINE COX,HL-U509-R,Plant Care & Seeds,2,1,13.09,34.99,,Meta-ads,D5945809472056883,FALSE,PAYPAL,VISA,Male
SO71654,France,France,12818,CURTIS SHE,HL-U509-R,Plant Care & Seeds,3,1,13.09,34.99,,Meta-ads,D5737175411145510,FALSE,CREDITCARD,VISA,Male
SO71672,Canada,Canada,18951,DALTON JONES,WB-H098,Plant Care & Seeds,3,2,1.87,4.99,,Google-ads,Z8094706557073313,FALSE,CREDITCARD,VISA,Male
SO71690,Australia,Australia,25714,DARREN GUTIERREZ,WB-H098,Plant Care & Seeds,2,3,1.87,4.99,,Google-ads,I3755164248558952,FALSE,CREDITCARD,MC,Male
SO71653,Germany,Germany,19176,EBONY VAZQUEZ,TT-R982,Plant Care & Seeds,1,2,1.49,3.99,,Google-ads,A8209401956788117,FALSE,CREDITCARD,AMEX,Male
SO71644,Southwest,United States,20523,EMMA HOWARD,WB-H098,Plant Care & Seeds,1,1,1.87,4.99,,Google-ads,D7740910148422385,FALSE,CREDITCARD,VISA,Male
SO71683,Southwest,United States,21695,ETHAN RODRIGUEZ,WB-H098,Plant Care & Seeds,3,2,1.87,4.99,,Google-ads,X2374261864463133,FALSE,CREDITCARD,VISA,Others
SO71636,Southwest,United States,11849,FAITH REED,CA-1098,Pots,2,2,5.71,8.64,,Google-ads,C1716915730091168,FALSE,CREDITCARD,MC,Male
SO71665,Northwest,United States,16136,GEORGE SRINI,BK-M18S-44,Plants,1,1,308.22,564.99,,Meta-ads,H3627261424737717,FALSE,PAYPAL,VISA,Male
SO71637,Canada,Canada,11223,HAILEY PATTERSON,TI-R628,Plant Care & Seeds,1,2,9.35,24.99,,Meta-ads,S9745399368465394,FALSE,CREDITCARD,VISA,Male
SO71647,Canada,Canada,24258,HAILEY EDWARDS,WB-H098,Plant Care & Seeds,1,2,1.87,4.99,,Google-ads,O8651934631054057,FALSE,CREDITCARD,VISA,Others
SO71682,Southwest,United States,23587,HAILEY GONZALEZ,TT-R982,Plant Care & Seeds,2,2,1.49,3.99,,Google-ads,X1821576093229460,FALSE,CREDITCARD,VISA,Male
SO71681,Canada,Canada,28069,JACOB JOHNSON,WB-H098,Plant Care & Seeds,3,2,1.87,4.99,,Google-ads,Y1279300872996028,FALSE,PAYPAL,MC,Male
SO71650,France,France,17212,JACQUELINE COLEMAN,FE-6654,Plant Care & Seeds,3,2,8.22,21.98,,Google-ads,Y6911196486409004,FALSE,CREDITCARD,MC,Male
SO71656,Germany,Germany,22533,JAKE LIU,GL-H102-M,Pots,2,2,9.71,23.55,,Google-ads,I6480794646496346,FALSE,CREDITCARD,VISA,Male
SO71671,Southwest,United States,18231,JANET GUTIERREZ,BK-M68B-46,Plants,1,1,1105.81,2049.1,,Google-ads,L9329437619151021,FALSE,CREDITCARD,VISA,Male
SO71649,Northwest,United States,15332,JASON SHARMA,TT-M928,Plant Care & Seeds,1,2,1.87,4.99,,Google-ads,C5375921510539200,FALSE,CREDITCARD,MC,Male
SO71655,Germany,Germany,21528,JAY MORENO,TT-M928,Plant Care & Seeds,1,2,1.87,4.99,,Meta-ads,L3546869743251688,FALSE,CREDITCARD,VISA,Male
SO71640,Southwest,United States,24408,JORDAN DIAZ,GL-H102-M,Pots,3,2,9.71,23.55,,Google-ads,M4084704859991815,FALSE,CREDITCARD,MC,Male
SO71645,Canada,Canada,26073,JULIA ADAMS,WB-H098,Plant Care & Seeds,1,3,1.87,4.99,,Google-ads,F3076836383366994,FALSE,CREDITCARD,MC,Male
SO71624,Australia,Australia,15142,KARL NARA,TI-R628,Plant Care & Seeds,1,3,9.35,24.99,,Google-ads,S2847755147528455,FALSE,CREDITCARD,MC,Male
SO71641,Canada,Canada,11861,KATHERINE CARTER,TT-R982,Plant Care & Seeds,1,2,1.49,3.99,,Google-ads,K6497143727419740,TRUE,CREDITCARD,DISCOVER,Others
SO71669,Southwest,United States,15410,KATHERINE HARRIS,GL-H102-S,Pots,5,2,9.71,23.55,,Google-ads,F4193563210703244,FALSE,CREDITCARD,VISA,Male
SO71677,Australia,Australia,15801,KATRINA SHEN,PK-7098,Plant Care & Seeds,3,2,0.86,2.29,,Google-ads,N9397429154721830,FALSE,CREDITCARD,DISCOVER,Male
SO71684,Southwest,United States,21641,KAYLEE PEREZ,BK-R64Y-38,Plants,1,1,605.65,1000.44,,Google-ads,E2523724515994345,FALSE,CREDITCARD,VISA,Male
SO71680,Northwest,United States,23833,KEVIN GONZALES,PK-7098,Plant Care & Seeds,3,2,0.86,2.29,,Yt-Campaign,O5524568844194906,FALSE,CREDITCARD,DISCOVER,Male
SO71668,Southwest,United States,15341,LACEY DENG,SH-W890-S,Pots,2,1,26.18,69.99,,Google-ads,Q6321850445808447,TRUE,PAYPAL,VISA,Male
SO71674,Australia,Australia,21969,LATOYA DENG,CA-1098,Pots,6,2,5.71,8.64,,Google-ads,D4689980161886246,FALSE,CREDITCARD,AMEX,Others
SO71632,Germany,Germany,22684,LAUREN COOPER,CA-1098,Pots,1,3,5.71,8.64,,Google-ads,P4311953912313734,FALSE,CREDITCARD,AMEX,Male
SO71627,Australia,Australia,25247,LINDSAY NARA,TT-M928,Plant Care & Seeds,1,1,1.87,4.99,,Meta-ads,M7562178352106615,FALSE,CREDITCARD,VISA,Male
SO71670,Southwest,United States,15288,LOGAN PERRY,FE-6654,Plant Care & Seeds,2,2,8.22,21.98,,Google-ads,L4165488559516107,FALSE,CREDITCARD,VISA,Male
SO71631,United Kingdom,United Kingdom,19073,LOLAN SONG,FE-6654,Plant Care & Seeds,2,2,8.22,21.98,,Google-ads,J8460560716834260,TRUE,CREDITCARD,VISA,Male
SO71662,Southwest,United States,12070,LUKE ROSS,TI-M823,Plant Care & Seeds,1,1,13.09,35.0,,Google-ads,F7212336783522250,FALSE,CREDITCARD,,Male
SO71659,Southwest,United States,13282,MADISON PRICE,FE-6654,Plant Care & Seeds,1,2,8.22,21.98,,Google-ads,T3212970336764118,FALSE,CREDITCARD,VISA,Others
SO71663,Germany,Germany,12556,MANUEL KAPOOR,CA-1098,Pots,1,2,5.71,8.64,,Meta-ads,Z1465987423264947,FALSE,CREDITCARD,VISA,Male
SO71673,United Kingdom,United Kingdom,15657,MARCUS HAYES,PK-7098,Plant Care & Seeds,5,2,0.86,2.29,,Meta-ads,A9319414032318933,TRUE,CREDITCARD,VISA,Male
SO71685,Southwest,United States,21411,MARIA KELLY,PK-7098,Plant Care & Seeds,3,2,0.86,2.29,,Google-ads,J3692855149513324,FALSE,CREDITCARD,MC,Others
SO71689,Australia,Australia,25711,MARIO LUO,HL-U509-B,Plant Care & Seeds,2,1,12.03,33.64,,Google-ads,U8425692663605998,FALSE,PAYPAL,MC,Male
SO71686,France,France,23908,MAX SANZ,HL-U509-B,Plant Care & Seeds,2,1,12.03,33.64,,Google-ads,J3813627399075060,FALSE,CREDITCARD,MC,Male
SO71667,Southwest,United States,17594,MICHELLE COOK,FE-6654,Plant Care & Seeds,2,2,8.22,21.98,,Meta-ads,C2835188116353019,FALSE,CREDITCARD,VISA,Male
SO71679,Northwest,United States,27617,MORGAN PHILLIPS,WB-H098,Plant Care & Seeds,3,2,1.87,4.99,,Google-ads,M6248711168262011,FALSE,CREDITCARD,MC,Male
SO71646,Southwest,United States,16891,NATALIE GONZALES,WB-H098,Plant Care & Seeds,1,2,1.87,4.99,,Google-ads,B1296552535764149,FALSE,CREDITCARD,VISA,Male
SO71629,Germany,Germany,14823,NELSON HARRISON,BC-M005,Plant Care & Seeds,2,2,3.74,9.99,,Google-ads,P3740623910897401,FALSE,CREDITCARD,VISA,Others
SO71643,Southwest,United States,21811,OLIVIA WILLIAMS,WB-H098,Plant Care & Seeds,2,2,1.87,4.99,,Google-ads,I8544195283027899,FALSE,CREDITCARD,VISA,Male
SO71638,Southwest,United States,28026,PAIGE ROSS,PK-7098,Plant Care & Seeds,2,2,0.86,2.29,,Google-ads,W1036860784594043,FALSE,CREDITCARD,MC,Male
SO71628,Australia,Australia,11966,RAFAEL BLACK,TT-R982,Plant Care & Seeds,1,2,1.49,3.99,,Google-ads,A9228582025535434,FALSE,CREDITCARD,AMEX,Male
SO71664,France,France,12368,RODNEY RUBIO,HL-U509-R,Plant Care & Seeds,1,1,13.09,34.99,,Google-ads,L7624865259985177,FALSE,CREDITCARD,MC,Male
SO71648,Southwest,United States,15956,RYAN LI,TT-M928,Plant Care & Seeds,1,2,1.87,4.99,,Google-ads,H1401765321378349,FALSE,CREDITCARD,VISA,Others
SO71634,United Kingdom,United Kingdom,19290,SERGIO PRASAD,TI-M267,Plant Care & Seeds,3,3,9.35,24.99,,Google-ads,V5926743288718361,FALSE,CREDITCARD,,Male
SO71657,France,France,25791,SETH FOSTER,TT-R982,Plant Care & Seeds,1,2,1.49,3.99,,Google-ads,T7008865079498288,FALSE,CREDITCARD,VISA,Male
SO71666,Southwest,United States,17591,SPENCER HUGHES,PK-7098,Plant Care & Seeds,4,2,0.86,2.29,,Meta-ads,J2650737073058208,FALSE,PAYPAL,,Male
SO71660,Northwest,United States,12366,STEPHANIE COX,TT-M928,Plant Care & Seeds,2,2,1.87,4.99,,Google-ads,Z5467689141006088,FALSE,PAYPAL,,Male
SO71626,Australia,Australia,25122,SUSAN ZHAO,TT-M928,Plant Care & Seeds,1,2,1.87,4.99,,Meta-ads,Q2357719867905318,FALSE,CREDITCARD,AMEX,Male
SO71635,Australia,Australia,11757,VINCENT CAI,PK-7098,Plant Care & Seeds,2,2,0.86,2.29,,Google-ads,K3391303697985439,FALSE,CREDITCARD,AMEX,Male
SO71625,Australia,Australia,18195,WALTER SANZ,VE-C304-S,Pots,2,1,23.75,63.5,,Meta-ads,N6536706443497142,FALSE,CREDITCARD,VISA,Male
SO71678,Southwest,United States,28062,XAVIER ROBERTS,BK-T79U-46,Plants,1,1,1481.94,2384.07,,Google-ads,N7837153721991385,FALSE,CREDITCARD,VISA,Male
SO71630,Germany,Germany,18019,YOLANDA RAJI,WB-H098,Plant Care & Seeds,2,3,1.87,4.99,,Google-ads,Q2148390972552859,FALSE,CREDITCARD,VISA,Others
SO71732,Southwest,United States,11222,ALEXANDRA RIVERA,TT-M928,Plant Care & Seeds,1,2,1.87,4.99,,Google-ads,N1985443876753606,FALSE,CREDITCARD,AMEX,Male
SO71739,Northwest,United States,16914,ALEXANDRA CAMPBELL,BC-M005,Plant Care & Seeds,3,2,3.74,9.99,,Google-ads,I9754733863072415,FALSE,CREDITCARD,,Male
SO71756,Australia,Australia,15734,ALICIA LAL,BK-M68S-46,Plants,1,1,1117.86,2071.42,,Google-ads,P7212843589059899,FALSE,CREDITCARD,MC,Male
SO71769,Germany,Germany,28564,ALISHA DENG,BK-R64Y-38,Plants,1,1,605.65,1000.44,,Google-ads,T6033823551346748,FALSE,PAYPAL,VISA,Male
SO71704,Australia,Australia,14126,ANDY DOMINGUEZ,TT-R982,Plant Care & Seeds,1,3,1.49,3.99,,Yt-Campaign,A2594712362407238,Unknown,CREDITCARD,MC,Others
SO71753,Australia,Australia,25935,APRIL TANG,BC-R205,Plant Care & Seeds,2,2,3.36,8.99,,Google-ads,H7274602064166614,FALSE,PAYPAL,VISA,Male
SO71705,France,France,16566,ASHLEE SHEN,FE-6654,Plant Care & Seeds,2,3,8.22,21.98,,Google-ads,V1294327648923476,FALSE,CREDITCARD,VISA,Male
SO71765,Southwest,United States,20090,BLAKE EDWARDS,BC-R205,Plant Care & Seeds,2,2,3.36,8.99,,Google-ads,Y8049665455294580,FALSE,CREDITCARD,MC,Male
SO71767,Canada,Canada,17865,BLAKE BARNES,HL-U509-B,Plant Care & Seeds,2,1,12.03,33.64,,Google-ads,U4662857754298362,FALSE,CREDITCARD,VISA,Male
SO71695,Northwest,United States,12145,BRANDON BUTLER,CL-9009,Plant Care & Seeds,1,2,2.97,7.95,,Google-ads,R7857333412379865,FALSE,CREDITCARD,MC,Male
SO71773,Australia,Australia,25712,BRENT HE,CA-1098,Pots,4,2,5.71,8.64,,Google-ads,P8460626056142640,FALSE,CREDITCARD,MC,Male
SO71724,Canada,Canada,22080,CAITLIN SANCHEZ,FE-6654,Plant Care & Seeds,1,2,8.22,21.98,,Google-ads,V1186421520796209,FALSE,CREDITCARD,VISA,Others
SO71726,United Kingdom,United Kingdom,23943,CINDY SUBRAM,WB-H098,Plant Care & Seeds,1,2,1.87,4.99,,Google-ads,I6673609274899072,FALSE,CREDITCARD,AMEX,Others
SO71728,United Kingdom,United Kingdom,14964,DAMIEN SHEN,CA-1098,Pots,3,2,5.71,8.64,,Google-ads,K6982410010457564,TRUE,CREDITCARD,VISA,Male
SO71706,Germany,Germany,19311,DANA RUBIO,HL-U509,Plant Care & Seeds,3,1,12.03,33.64,,Google-ads,L8107717669509123,FALSE,CREDITCARD,,Others
SO71752,Australia,Australia,25919,DANA RAMOS,CA-1098,Pots,2,2,5.71,8.64,,Google-ads,W5269123827383672,FALSE,CREDITCARD,VISA,Male
SO71709,Southwest,United States,29205,DAVID LONG,TT-R982,Plant Care & Seeds,2,2,1.49,3.99,,Google-ads,W6943322171791813,FALSE,CREDITCARD,VISA,Male
SO71764,Southwest,United States,23709,DEVIN PERRY,BC-R205,Plant Care & Seeds,2,3,3.36,8.99,,Google-ads,H1244130111811598,FALSE,CREDITCARD,AMEX,Male
SO71772,Australia,Australia,25710,DIANA GILL,BK-R19B-44,Plants,1,1,343.65,539.99,,Yt-Campaign,E2706875211649249,FALSE,CREDITCARD,MC,Male
SO71699,Australia,Australia,16611,DYLAN RODRIGUEZ,TI-R982,Plant Care & Seeds,1,1,12.19,32.6,,Yt-Campaign,V9904771325359143,FALSE,CREDITCARD,VISA,Male
SO71757,Australia,Australia,15757,EDWIN FERRIER,BK-M68B-46,Plants,1,1,1105.81,2049.1,,Google-ads,S1076490078402372,FALSE,CREDITCARD,VISA,Male
SO71759,Northwest,United States,26005,ELIZABETH CLARK,SO-R809-L,Pots,2,2,3.36,8.99,,Google-ads,M1900462791464378,FALSE,CREDITCARD,VISA,Male
SO71768,Northwest,United States,18655,ERIC DIAZ,HL-U509-B,Plant Care & Seeds,2,1,12.03,33.64,,Google-ads,M2887238148217084,FALSE,CREDITCARD,MC,Male
SO71714,Central,United States,27657,FREDERICK CHANDRA,GL-H102-S,Pots,4,2,9.71,23.55,,Google-ads,U6705876912218318,FALSE,CREDITCARD,,Others
SO71730,United Kingdom,United Kingdom,15713,HANNAH LEE,TT-T092,Plant Care & Seeds,1,2,1.87,4.99,,Google-ads,A7140633143843341,FALSE,CREDITCARD,DISCOVER,Male
SO71737,Canada,Canada,13852,IAN ROBINSON,BK-M68B-42,Plants,1,1,1105.81,2049.1,,Meta-ads,H1587177351057431,FALSE,CREDITCARD,VISA,Male
